security_name,date,closing_price
Microsoft,2014-04-22,358.11
Google,2022-07-30,265.65
Netflix,2019-12-22,872.28
Amazon,2023-10-05,1889.15
Netflix,2017-12-14,1343.2
Apple,2014-04-03,1938.43
Microsoft,2024-06-04,1546.43
Microsoft,2016-06-22,1325.58
Netflix,2020-12-14,763.38
Microsoft,2019-02-17,956.33
Google,2016-09-20,660.8
Microsoft,2019-09-23,1647.81
Microsoft,2020-10-21,1692.82
Apple,2015-01-22,167.24
Amazon,2024-02-21,1620.6
Amazon,2015-10-22,1277.63
Tesla,2019-02-06,930.4
Google,2019-06-19,71.33
Google,2023-06-15,588.73
Apple,2022-01-17,1022.52
Google,2017-11-05,1608.81
Google,2018-04-17,1706.8
Google,2024-04-18,154.84
Amazon,2020-01-23,1379.51
Microsoft,2015-11-18,228.38
Tesla,2018-10-25,1098.74
Apple,2021-06-19,407.55
Google,2020-09-30,1436.0
Apple,2015-03-29,1359.43
Netflix,2023-02-05,1551.39
Google,2014-12-04,81.74
Netflix,2018-11-14,627.17
Microsoft,2015-12-16,1471.54
Tesla,2022-10-06,639.29
Tesla,2022-03-06,293.1
Tesla,2023-01-31,234.59
Amazon,2018-12-30,1745.68
Google,2014-06-01,1211.73
Apple,2023-11-30,1180.48
Apple,2024-10-26,1534.13
Netflix,2014-08-12,361.36
Google,2016-12-06,81.67
Tesla,2024-09-02,301.9
Google,2016-08-10,1278.76
Tesla,2022-12-24,378.32
Google,2023-11-06,478.0
Google,2019-06-09,1770.59
Tesla,2015-11-10,1499.74
Netflix,2018-07-31,1439.02
Microsoft,2016-01-12,528.86
Microsoft,2014-10-07,1344.61
Microsoft,2018-04-28,852.17
Amazon,2014-02-01,373.96
Amazon,2018-11-09,1003.0
Google,2022-12-24,168.46
Netflix,2020-07-05,716.56
Amazon,2016-03-30,972.98
Amazon,2014-07-05,554.1
Microsoft,2016-05-25,1384.71
Netflix,2015-11-13,1932.38
Google,2014-01-14,860.9
Google,2021-01-29,1442.88
Tesla,2017-04-26,43.12
Tesla,2022-05-17,700.92
Microsoft,2015-09-30,744.81
Amazon,2022-05-02,734.83
Amazon,2020-11-20,622.68
Amazon,2024-07-07,1310.13
Tesla,2016-06-24,1216.23
Google,2021-05-21,177.05
Microsoft,2022-06-06,536.62
Tesla,2017-01-13,676.34
Amazon,2015-04-03,1884.92
Google,2017-07-28,1911.29
Tesla,2020-05-27,1668.72
Apple,2018-02-03,888.78
Amazon,2023-03-18,336.18
Apple,2021-04-04,1555.44
Microsoft,2016-05-17,1039.19
Tesla,2020-09-14,1002.06
Google,2023-09-22,1937.81
Google,2024-07-22,20.78
Tesla,2015-05-09,414.84
Amazon,2023-09-08,599.1
Apple,2020-01-28,1432.11
Amazon,2022-03-21,1937.13
Google,2023-01-03,307.17
Microsoft,2014-06-21,397.44
Netflix,2016-01-13,742.79
Google,2023-03-10,1606.1
Apple,2017-04-16,1090.6
Google,2018-06-13,167.57
Tesla,2021-12-12,1619.85
Tesla,2020-11-28,577.58
Tesla,2020-09-18,873.54
Apple,2021-07-05,693.27
Tesla,2018-07-06,155.3
Apple,2014-11-21,10.11
Microsoft,2021-11-08,612.72
Netflix,2021-08-24,622.05
Tesla,2022-07-09,1951.1
Microsoft,2015-03-21,173.95
Microsoft,2015-07-22,272.73
Apple,2016-02-05,726.1
Tesla,2014-07-11,1311.08
Netflix,2021-11-28,422.98
Microsoft,2016-10-23,1012.1
Amazon,2021-01-20,1553.75
Tesla,2017-04-01,188.69
Netflix,2016-09-16,1457.98
Apple,2017-02-14,931.01
Apple,2019-11-19,333.51
Netflix,2018-05-16,803.95
Netflix,2024-03-28,249.95
Amazon,2018-08-18,1624.97
Apple,2019-12-04,1681.74
Google,2014-09-16,626.84
Microsoft,2017-05-12,1051.13
Netflix,2020-05-05,1716.2
Apple,2016-09-06,1835.84
Netflix,2023-09-19,1293.85
Apple,2016-05-13,93.92
Netflix,2017-02-11,1592.71
Apple,2020-04-07,1085.27
Apple,2022-09-05,854.48
Microsoft,2022-06-19,1477.45
Tesla,2018-02-25,989.4
Tesla,2019-09-22,150.07
Netflix,2016-12-29,1395.15
Apple,2014-07-21,1636.46
Apple,2023-02-28,1867.44
Microsoft,2024-05-12,88.1
Netflix,2014-08-04,308.35
Google,2017-11-19,518.3
Tesla,2021-11-05,1864.33
Microsoft,2018-10-02,317.79
Netflix,2022-12-08,1720.56
Netflix,2015-08-14,214.05
Netflix,2020-10-04,324.0
Google,2023-01-27,1756.11
Google,2019-09-14,844.81
Tesla,2018-04-23,969.16
Microsoft,2017-09-25,215.62
Netflix,2014-08-24,1034.67
Amazon,2023-01-13,1272.73
Tesla,2020-01-24,1963.85
Tesla,2021-12-11,557.09
Netflix,2020-07-24,1233.61
Netflix,2020-07-28,1377.73
Microsoft,2018-05-08,1272.78
Google,2024-12-09,1632.56
Netflix,2023-12-02,1308.93
Tesla,2017-10-05,1412.79
Amazon,2024-04-03,1183.91
Amazon,2015-12-01,1910.98
Apple,2022-04-01,536.49
Netflix,2023-08-14,1646.68
Apple,2016-09-03,1793.53
Apple,2024-06-22,712.71
Tesla,2022-06-05,388.84
Microsoft,2024-11-15,616.64
Apple,2020-06-12,1095.74
Amazon,2017-05-14,530.5
Tesla,2021-10-02,1023.31
Microsoft,2018-12-04,1240.14
Tesla,2019-05-16,1080.08
Tesla,2017-09-24,1614.9
Apple,2021-07-31,872.96
Google,2024-02-22,677.0
Amazon,2017-07-24,133.45
Amazon,2016-07-27,111.42
Google,2022-01-07,1556.87
Netflix,2024-08-19,1995.32
Google,2016-01-25,1861.77
Tesla,2023-11-05,765.41
Tesla,2020-07-27,309.62
Apple,2022-04-21,389.58
Google,2016-03-05,1642.05
Microsoft,2021-03-22,1438.79
Tesla,2016-10-14,1472.38
Google,2024-05-15,682.08
Amazon,2022-06-03,244.84
Apple,2021-08-22,649.84
Google,2022-01-17,1423.33
Microsoft,2020-01-22,202.31
Google,2014-03-26,480.73
Apple,2018-09-07,1188.15
Apple,2020-07-09,190.5
Amazon,2021-04-29,797.46
Google,2021-05-04,829.37
Netflix,2024-07-17,171.71
Apple,2023-12-05,487.5
Apple,2024-07-20,1136.04
Apple,2023-07-31,967.43
Amazon,2018-12-22,393.3
Microsoft,2019-09-09,961.5
Google,2015-01-27,520.23
Amazon,2021-12-25,1807.04
Netflix,2019-07-22,1225.38
Netflix,2020-04-20,1471.15
Amazon,2014-03-01,1361.06
Amazon,2024-02-07,1194.75
Microsoft,2017-09-28,1980.87
Tesla,2019-09-03,520.07
Netflix,2020-08-23,477.59
Google,2014-12-12,489.78
Microsoft,2014-05-28,524.83
Amazon,2017-04-21,1912.8
Google,2017-07-18,404.05
Amazon,2014-12-23,983.15
Tesla,2022-09-25,1253.22
Apple,2024-06-24,645.36
Microsoft,2021-12-04,1996.49
Microsoft,2016-09-20,895.34
Apple,2023-12-11,1465.95
Apple,2014-07-17,300.3
Apple,2024-12-15,1989.62
Tesla,2024-01-15,234.96
Tesla,2017-05-31,1705.25
Google,2022-05-21,956.63
Apple,2016-07-25,1661.71
Tesla,2022-07-26,1791.23
Microsoft,2022-01-01,300.45
Apple,2020-12-25,746.97
Tesla,2019-05-09,1391.55
Google,2014-11-05,1236.53
Tesla,2024-10-21,160.49
Google,2017-10-23,481.67
Apple,2022-08-11,1234.47
Amazon,2023-02-12,1514.94
Microsoft,2017-08-27,32.94
Apple,2015-03-25,776.58
Tesla,2020-03-05,396.12
Amazon,2019-11-02,783.73
Netflix,2016-03-08,810.95
Netflix,2017-06-15,703.38
Amazon,2016-09-30,1457.08
Netflix,2023-04-20,192.69
Tesla,2017-09-14,828.24
Netflix,2022-12-30,497.89
Netflix,2024-10-20,1059.29
Tesla,2018-06-19,795.33
Amazon,2023-12-05,1785.16
Apple,2017-03-22,1009.99
Netflix,2019-09-17,1294.8
Tesla,2016-05-15,449.87
Tesla,2019-07-24,1271.84
Apple,2018-06-08,1669.37
Amazon,2014-05-11,1952.84
Tesla,2018-08-18,1061.25
Netflix,2014-04-28,411.8
Tesla,2016-08-06,349.62
Tesla,2017-11-12,913.95
Apple,2020-09-20,227.39
Tesla,2022-05-26,831.66
Microsoft,2016-06-26,1524.73
Tesla,2015-11-12,1438.07
Tesla,2020-06-19,1513.47
Netflix,2020-07-27,1754.87
Tesla,2021-12-19,975.47
Tesla,2018-02-19,1962.17
Amazon,2019-11-30,941.26
Amazon,2016-01-28,1310.18
Google,2014-03-09,1149.38
Amazon,2018-11-14,1374.68
Netflix,2015-08-15,1664.92
Google,2016-05-06,46.73
Apple,2019-07-22,1681.44
Amazon,2015-01-07,179.2
Tesla,2019-11-15,1351.81
Amazon,2019-01-29,942.38
Netflix,2017-07-30,434.39
Microsoft,2019-12-24,287.91
Netflix,2020-09-18,1728.04
Apple,2022-03-22,228.62
Apple,2022-06-24,361.78
Apple,2016-09-04,275.8
Netflix,2024-06-29,1294.98
Amazon,2024-01-31,1077.02
Apple,2022-07-19,1339.91
Microsoft,2024-09-10,238.49
Tesla,2019-05-07,515.83
Apple,2018-11-25,1908.95
Google,2021-09-01,1749.12
Apple,2017-02-10,287.31
Tesla,2017-08-03,572.92
Netflix,2018-04-28,542.54
Google,2017-12-31,1689.32
Tesla,2014-04-27,703.0
Tesla,2017-02-07,1048.8
Microsoft,2015-12-16,616.26
Google,2018-12-07,1866.43
Tesla,2014-12-30,959.79
Google,2018-01-08,68.41
Apple,2016-05-03,1999.3
Tesla,2014-11-20,935.89
Microsoft,2023-12-10,1051.66
Netflix,2019-08-22,918.6
Netflix,2021-09-06,1687.65
Apple,2021-02-15,1231.22
Amazon,2021-02-19,611.9
Apple,2015-02-05,160.25
Google,2015-01-01,619.55
Amazon,2024-03-08,1403.81
Apple,2014-05-11,1454.73
Google,2020-08-30,861.39
Tesla,2024-07-14,66.07
Amazon,2020-09-02,930.13
Apple,2022-04-24,907.21
Google,2015-03-05,1437.66
Amazon,2015-02-14,769.8
Google,2018-03-24,1601.01
Amazon,2020-08-10,1750.56
Apple,2018-06-14,1870.23
Tesla,2015-02-22,1517.83
Apple,2024-01-21,289.74
Microsoft,2020-03-25,155.4
Microsoft,2019-07-09,982.45
Amazon,2020-09-07,550.05
Google,2016-06-21,904.34
Netflix,2023-03-15,1342.33
Amazon,2018-06-05,873.74
Apple,2015-05-28,1288.6
Google,2020-07-27,208.25
Google,2021-07-11,299.41
Apple,2016-12-02,1805.33
Microsoft,2024-10-04,237.54
Tesla,2015-04-05,1245.25
Microsoft,2024-09-03,1998.86
Amazon,2021-11-20,699.86
Apple,2021-03-02,1983.31
Google,2016-03-03,1582.21
Google,2021-11-14,281.04
Tesla,2018-10-05,588.61
Google,2022-01-02,1535.73
Google,2024-10-11,1569.07
Netflix,2022-08-04,1661.63
Apple,2017-01-11,353.28
Google,2015-11-04,1230.8
Apple,2024-02-14,641.53
Tesla,2019-03-20,1500.34
Microsoft,2022-01-13,795.86
Google,2020-01-20,1458.27
Google,2016-02-22,854.46
Microsoft,2014-05-16,387.4
Netflix,2016-10-21,366.06
Amazon,2023-12-02,1252.12
Microsoft,2015-05-28,1304.77
Apple,2014-04-23,1592.95
Google,2014-05-11,1048.59
Microsoft,2016-01-13,1949.48
Amazon,2022-09-30,463.56
Netflix,2015-01-25,1227.99
Amazon,2015-09-28,1514.69
Google,2024-01-26,317.68
Netflix,2020-11-13,862.65
Netflix,2022-01-03,74.31
Google,2023-01-09,1049.03
Tesla,2016-06-08,1957.1
Microsoft,2021-09-14,54.4
Google,2016-03-26,714.39
Amazon,2018-01-25,969.68
Netflix,2022-08-28,212.72
Google,2023-04-02,1581.38
Tesla,2016-12-30,807.1
Apple,2024-03-15,16.83
Google,2024-08-26,1717.72
Tesla,2015-06-25,1530.13
Microsoft,2015-12-18,779.38
Google,2018-02-03,1349.85
Apple,2018-06-26,690.42
Apple,2024-10-11,1064.51
Apple,2020-11-29,747.24
Netflix,2023-11-02,1398.79
Google,2017-06-18,1921.83
Tesla,2020-05-13,1313.38
Google,2016-01-23,1619.84
Tesla,2021-05-05,1368.36
Apple,2022-12-08,484.83
Apple,2020-04-18,91.26
Amazon,2016-11-07,1524.42
Apple,2014-07-24,1401.64
Apple,2014-03-27,532.21
Tesla,2019-05-24,354.61
Microsoft,2021-01-06,243.81
Google,2018-11-24,1343.15
Tesla,2020-05-09,584.99
Amazon,2017-10-16,274.27
Apple,2020-05-30,779.98
Google,2016-11-16,703.2
Netflix,2023-03-31,329.47
Tesla,2016-02-09,631.91
Amazon,2017-01-05,329.55
Apple,2016-05-19,1894.79
Tesla,2021-02-15,543.47
Apple,2018-02-26,1092.9
Google,2015-03-29,1620.57
Tesla,2015-10-31,383.97
Microsoft,2020-03-13,844.21
Microsoft,2018-06-01,1611.35
Apple,2024-02-29,465.38
Tesla,2022-01-11,721.62
Microsoft,2017-10-28,1260.54
Google,2014-12-22,1920.49
Amazon,2017-10-21,1266.95
Netflix,2024-06-25,99.83
Google,2020-04-24,594.55
Tesla,2019-12-27,900.85
Microsoft,2016-07-22,1350.8
Google,2023-09-09,609.7
Tesla,2020-12-14,457.75
Google,2018-07-17,28.9
Tesla,2015-10-14,1739.89
Netflix,2021-11-18,360.09
Apple,2015-11-21,1734.13
Amazon,2017-06-22,532.72
Tesla,2019-04-14,1722.44
Google,2015-06-26,297.55
Google,2022-05-29,1094.43
Apple,2020-10-31,1395.13
Tesla,2014-10-25,848.8
Microsoft,2022-10-15,76.72
Apple,2017-04-15,1832.91
Tesla,2016-07-04,1726.33
Microsoft,2019-10-27,1921.14
Netflix,2024-09-23,1907.49
Netflix,2017-12-07,1070.32
Amazon,2015-06-03,1284.24
Amazon,2017-05-15,1795.29
Tesla,2017-11-12,73.59
Tesla,2023-02-21,1368.08
Apple,2015-08-11,1303.72
Amazon,2016-12-29,710.53
Microsoft,2018-01-13,165.26
Google,2018-09-14,1338.2
Google,2017-05-25,1112.75
Amazon,2015-07-20,721.65
Netflix,2020-01-19,135.55
Tesla,2016-02-17,25.56
Google,2015-06-28,108.1
Google,2017-12-21,555.3
Apple,2024-07-29,39.49
Google,2019-03-03,1250.49
Apple,2014-07-20,1712.02
Amazon,2023-03-20,1706.91
Apple,2024-07-29,1980.89
Tesla,2016-02-14,468.07
Microsoft,2016-10-15,856.36
Google,2020-10-22,408.55
Microsoft,2016-04-20,1785.4
Google,2020-05-15,669.49
Netflix,2015-02-19,243.67
Microsoft,2018-05-17,1670.65
Amazon,2024-10-01,603.31
Tesla,2014-09-18,107.13
Netflix,2017-08-16,1929.64
Apple,2017-12-14,829.39
Tesla,2014-11-02,1420.04
Apple,2016-01-07,714.39
Google,2015-11-14,708.77
Netflix,2023-08-07,1862.85
Microsoft,2015-07-26,922.65
Microsoft,2022-02-12,529.13
Google,2015-05-08,828.27
Apple,2023-04-15,943.67
Netflix,2016-11-07,273.32
Google,2021-10-12,1158.14
Google,2014-04-02,1620.35
Apple,2016-09-13,1989.27
Amazon,2015-08-27,1475.1
Netflix,2016-02-25,977.24
Tesla,2019-08-22,1655.48
Tesla,2023-02-12,1491.24
Apple,2018-06-18,1059.4
Netflix,2014-12-01,1499.17
Amazon,2014-01-02,245.92
Netflix,2015-04-26,992.94
Tesla,2014-10-19,661.97
Tesla,2024-01-21,1168.45
Tesla,2016-11-03,84.07
Apple,2019-08-09,456.92
Netflix,2022-09-18,375.26
Microsoft,2024-01-12,1404.05
Google,2017-11-14,1281.77
Apple,2023-10-22,519.1
Google,2023-10-19,1265.54
Amazon,2020-04-27,1780.53
Apple,2014-10-29,1309.63
Amazon,2019-05-21,1334.07
Microsoft,2015-01-06,1458.7
Netflix,2014-07-06,926.72
Apple,2017-10-31,858.4
Google,2023-07-18,287.79
Apple,2017-02-14,1690.72
Google,2021-11-07,70.6
Microsoft,2022-08-19,152.55
Amazon,2024-08-23,1645.05
Apple,2022-01-26,1308.18
Tesla,2019-01-06,794.55
Microsoft,2016-05-08,433.7
Google,2021-04-21,278.04
Netflix,2014-11-27,1338.04
Google,2022-06-15,651.95
Tesla,2022-04-09,1640.37
Apple,2020-03-22,1129.54
Microsoft,2019-01-07,1116.74
Apple,2023-01-19,22.33
Microsoft,2018-04-18,782.37
Tesla,2023-03-04,1746.32
Tesla,2022-01-17,127.62
Tesla,2016-07-28,1062.27
Google,2022-09-29,438.71
Amazon,2015-02-18,1303.48
Amazon,2018-04-28,1587.72
Amazon,2020-05-02,31.0
Google,2017-05-25,109.37
Microsoft,2022-07-28,688.13
Microsoft,2019-06-19,1019.39
Tesla,2023-06-03,990.67
Amazon,2017-05-03,39.12
Tesla,2014-11-30,452.16
Apple,2024-01-13,779.21
Apple,2015-03-26,1064.28
Microsoft,2022-09-25,1674.35
Microsoft,2016-09-25,1572.78
Tesla,2016-01-03,946.25
Microsoft,2022-09-22,542.06
Tesla,2023-10-05,1515.86
Netflix,2024-10-01,1258.63
Amazon,2021-08-14,760.41
Microsoft,2016-08-29,1465.42
Tesla,2016-08-17,1224.14
Tesla,2023-05-26,1869.29
Apple,2021-10-03,1307.46
Tesla,2018-01-08,414.12
Amazon,2020-09-27,1504.47
Netflix,2024-06-02,1343.84
Tesla,2016-10-17,902.43
Google,2015-08-02,1252.22
Microsoft,2016-04-25,104.6
Apple,2017-02-07,1045.52
Microsoft,2023-10-24,543.95
Microsoft,2016-11-05,140.95
Apple,2023-07-09,1380.28
Apple,2023-09-15,1006.46
Apple,2017-01-29,1247.44
Google,2024-12-20,129.35
Apple,2018-11-11,1057.35
Netflix,2014-11-15,12.21
Tesla,2022-04-26,399.41
Netflix,2015-01-26,678.9
Tesla,2014-04-02,764.98
Amazon,2015-03-03,1324.38
Apple,2020-07-31,1450.53
Netflix,2021-04-14,1676.03
Apple,2018-03-05,1882.23
Apple,2024-01-10,545.87
Netflix,2017-01-28,930.04
Microsoft,2023-11-07,1880.55
Amazon,2024-03-09,418.02
Tesla,2020-01-30,1484.49
Microsoft,2018-10-15,808.22
Apple,2023-06-13,1598.11
Amazon,2016-03-28,1874.76
Netflix,2017-11-02,59.55
Apple,2017-01-09,1091.17
Tesla,2014-01-12,1876.66
Netflix,2017-09-09,1844.07
Amazon,2016-09-17,1960.8
Apple,2018-10-16,579.05
Amazon,2023-09-30,604.56
Microsoft,2022-10-02,390.44
Apple,2016-08-23,655.93
Tesla,2020-09-20,1148.9
Microsoft,2017-03-25,1219.73
Google,2023-01-05,709.05
Amazon,2019-10-02,1342.37
Tesla,2020-02-06,1061.14
Microsoft,2017-05-11,1554.37
Google,2022-09-01,1525.66
Netflix,2015-10-14,1887.27
Google,2024-02-03,1307.75
Apple,2015-06-11,1157.47
Netflix,2015-02-07,1937.11
Microsoft,2021-11-18,75.98
Microsoft,2020-12-13,472.27
Microsoft,2022-05-04,1321.36
Tesla,2020-01-10,1372.43
Tesla,2016-08-15,802.53
Apple,2020-02-10,1573.7
Tesla,2019-02-05,1785.01
Amazon,2020-06-30,1171.45
Microsoft,2021-08-21,1037.29
Amazon,2019-11-01,1493.6
Netflix,2019-04-13,158.45
Google,2021-03-23,753.94
Microsoft,2018-10-14,670.01
Amazon,2017-01-15,132.73
Amazon,2019-11-27,1286.18
Netflix,2018-11-14,1291.68
Amazon,2022-12-27,1013.12
Netflix,2020-06-27,1197.58
Netflix,2019-03-17,1828.24
Tesla,2021-11-14,1278.36
Apple,2022-04-13,831.82
Google,2020-02-26,1929.11
Apple,2024-03-28,1178.09
Apple,2019-05-14,1829.27
Apple,2015-10-17,556.34
Microsoft,2014-06-20,575.37
Amazon,2016-06-05,1677.08
Amazon,2024-11-11,1292.4
Netflix,2021-08-05,791.13
Tesla,2021-06-19,1298.52
Google,2020-11-10,1843.83
Google,2024-03-23,1840.25
Apple,2024-08-09,1207.24
Microsoft,2016-06-04,185.17
Tesla,2023-04-16,448.24
Amazon,2014-06-04,1603.15
Google,2021-12-30,123.11
Tesla,2024-01-11,1143.54
Netflix,2014-08-28,1700.89
Netflix,2021-07-04,275.61
Amazon,2015-03-28,1483.11
Apple,2017-01-23,1651.94
Microsoft,2014-12-03,979.03
Google,2016-07-01,1923.06
Amazon,2015-06-28,1795.1
Google,2019-04-28,1401.87
Netflix,2014-06-02,1655.35
Amazon,2024-03-03,510.72
Microsoft,2017-07-11,1795.58
Microsoft,2014-10-10,464.66
Netflix,2018-11-26,1512.75
Apple,2023-03-23,1925.39
Microsoft,2014-02-09,994.13
Amazon,2014-03-30,1501.01
Google,2015-02-07,1580.87
Netflix,2017-01-14,156.26
Amazon,2021-04-12,1167.49
Google,2021-03-05,336.14
Amazon,2020-06-29,477.55
Netflix,2015-02-07,1232.57
Microsoft,2021-11-07,1919.98
Tesla,2023-10-13,811.91
Tesla,2016-12-22,449.57
Apple,2022-06-07,1095.74
Netflix,2024-07-17,1992.71
Tesla,2021-07-15,19.73
Google,2021-05-21,711.02
Microsoft,2014-07-23,673.39
Apple,2022-07-17,1349.99
Amazon,2015-04-19,440.61
Netflix,2022-02-24,621.57
Google,2015-04-13,835.54
Tesla,2017-01-16,1914.76
Netflix,2015-03-19,1622.12
Amazon,2015-12-09,1425.23
Microsoft,2018-10-18,1405.1
Netflix,2023-11-08,1654.04
Amazon,2016-02-29,1404.13
Apple,2022-01-13,384.18
Tesla,2020-11-23,596.08
Tesla,2021-05-06,176.76
Microsoft,2019-01-31,756.73
Tesla,2023-02-14,851.24
Microsoft,2021-11-21,1599.21
Microsoft,2022-11-03,729.94
Microsoft,2021-04-15,1296.87
Apple,2018-11-24,731.15
Google,2020-07-17,822.89
Tesla,2024-05-07,1278.54
Amazon,2018-09-27,1618.1
Microsoft,2017-03-14,281.08
Microsoft,2016-12-27,1101.67
Netflix,2020-09-19,826.2
Amazon,2015-09-12,889.65
Netflix,2023-02-25,1889.25
Tesla,2015-08-01,151.41
Google,2014-11-18,1985.22
Amazon,2016-12-15,1412.25
Netflix,2016-07-02,1640.91
Amazon,2024-06-22,1259.28
Google,2018-01-21,253.33
Netflix,2024-01-11,150.29
Tesla,2023-04-08,381.84
Microsoft,2018-12-13,295.49
Apple,2021-12-19,867.46
Google,2024-09-23,1571.08
Tesla,2017-06-16,1745.07
Netflix,2017-02-18,1170.42
Microsoft,2020-12-29,1408.73
Tesla,2015-10-03,1388.4
Netflix,2020-05-12,1947.98
Tesla,2024-12-03,1249.8
Netflix,2020-10-19,941.12
Apple,2023-03-06,1688.52
Amazon,2017-09-25,80.43
Amazon,2023-03-22,1883.0
Tesla,2015-04-02,321.4
Tesla,2014-07-15,1490.06
Netflix,2020-07-15,1819.85
Netflix,2021-02-12,1890.48
Google,2024-12-24,1642.1
Google,2021-07-19,749.08
Google,2023-05-29,546.76
Amazon,2019-06-10,370.87
Netflix,2018-11-05,1812.85
Netflix,2020-09-11,1342.51
Netflix,2021-05-27,288.79
Amazon,2015-06-09,352.07
Microsoft,2019-05-09,1477.36
Tesla,2020-04-13,1562.34
Netflix,2021-12-31,1392.96
Netflix,2016-01-31,1326.09
Tesla,2019-11-12,643.42
Netflix,2023-04-04,1241.37
Netflix,2018-11-08,506.41
Apple,2022-09-26,46.5
Microsoft,2023-08-18,466.54
Google,2017-03-26,1901.47
Tesla,2017-08-15,1825.91
Microsoft,2018-10-11,55.05
Netflix,2024-01-01,217.41
Netflix,2023-09-04,1705.94
Tesla,2021-09-04,1497.08
Amazon,2020-07-08,52.57
Tesla,2018-05-10,876.3
Apple,2024-05-10,596.55
Google,2015-05-24,1785.65
Google,2018-05-19,1402.85
Microsoft,2019-12-13,1817.06
Google,2018-07-28,584.37
Tesla,2020-06-28,341.98
Apple,2018-10-22,1902.07
Tesla,2019-04-28,117.23
Apple,2020-11-06,129.77
Google,2017-11-13,1289.5
Apple,2024-03-04,431.12
Google,2016-09-25,1811.4
Amazon,2022-08-09,1785.42
Google,2019-10-29,1277.54
Amazon,2018-05-04,885.41
Google,2016-04-12,405.41
Tesla,2015-05-30,1611.92
Netflix,2016-03-23,777.11
Netflix,2022-05-07,304.97
Tesla,2014-01-28,1030.34
Microsoft,2023-07-03,545.26
Netflix,2022-04-15,1668.26
Netflix,2023-03-01,1438.75
Amazon,2022-07-05,1339.34
Netflix,2020-11-26,182.94
Tesla,2023-10-12,1886.55
Google,2018-12-15,658.69
Amazon,2020-07-31,1890.89
Netflix,2019-09-21,940.97
Google,2023-02-07,1927.15
Apple,2021-05-11,1957.68
Apple,2016-08-03,497.68
Apple,2016-10-19,1980.25
Amazon,2018-10-31,69.2
Amazon,2015-03-13,1084.42
Netflix,2023-05-03,281.68
Google,2024-07-07,1664.85
Microsoft,2024-06-20,1416.25
Google,2014-10-01,775.91
Google,2022-08-01,956.48
Google,2023-03-14,1660.42
Amazon,2021-10-16,1250.44
Netflix,2019-08-01,1838.4
Amazon,2020-05-28,574.46
Microsoft,2022-01-02,1572.33
Tesla,2019-03-15,1070.8
Microsoft,2020-11-03,449.43
Amazon,2018-01-01,293.5
Google,2023-12-28,1372.74
Apple,2015-10-10,1595.53
Apple,2020-01-13,122.37
Netflix,2023-11-30,294.23
Tesla,2024-04-05,1559.54
Apple,2014-09-18,802.67
Netflix,2015-12-21,1825.95
Tesla,2020-10-29,1671.52
Amazon,2020-07-20,236.28
Microsoft,2018-11-13,1669.32
Tesla,2016-10-25,518.67
Google,2017-08-05,1892.11
Tesla,2018-04-11,1627.57
Microsoft,2017-05-24,360.92
Amazon,2016-03-28,45.48
Amazon,2014-01-17,881.32
Netflix,2023-09-13,31.66
Microsoft,2024-08-22,1719.74
Tesla,2020-06-26,1015.07
Apple,2022-06-06,1153.27
Apple,2024-10-21,942.51
Netflix,2024-11-30,821.88
Amazon,2022-12-09,827.89
Netflix,2020-03-01,1512.07
Netflix,2024-07-27,618.67
Tesla,2022-12-23,604.53
Amazon,2016-08-07,1168.54
Google,2019-03-08,477.51
Tesla,2022-12-08,851.43
Apple,2022-07-12,1611.78
Google,2024-02-22,213.04
Apple,2015-07-21,1882.34
Netflix,2015-02-20,1783.77
Google,2018-07-22,1792.72
Tesla,2023-07-21,975.52
Amazon,2014-11-21,439.42
Tesla,2018-02-19,1604.14
Microsoft,2015-01-08,376.58
Apple,2016-01-20,1209.6
Netflix,2020-10-22,983.97
Amazon,2019-01-17,570.13
Netflix,2019-10-01,433.9
Microsoft,2019-02-08,343.01
Google,2017-03-14,1677.61
Amazon,2020-08-28,1850.35
Amazon,2022-03-12,718.47
